Super%20Bonk%20%28U%29.zip|Super Bonk (U)|287.4K
Super%20Boss%20Gaiden.zip|Super Boss Gaiden|199.9K
Super%20Bowling%20%28U%29.zip|Super Bowling (U)|354.8K
Super%20Buster%20Bros.%20%28U%29%20%28V1.1%29.zip|Super Buster Bros. (U) (V1.1)|335.8K
Super%20Caesars%20Palace%20%28U%29%20%5B%21%5D.zip|Super Caesars Palace (U) [!]|826.7K
Super%20Castlevania%20IV%20%28U%29%20%5B%21%5D.zip|Super Castlevania IV (U) [!]|484.3K
Super%20Chase%20H.Q.%20%28U%29.zip|Super Chase H.Q. (U)|554.8K
Super%20Conflict%20-%20The%20Mideast%20%28U%29%20%5B%21%5D.zip|Super Conflict - The Mideast (U) [!]|672.4K
Super%20Double%20Dragon%20%28U%29.zip|Super Double Dragon (U)|543.0K
Super%20Earth%20Defense%20Force%20%28U%29%20%5B%21%5D.zip|Super Earth Defense Force (U) [!]|1.7M
Super%20Fire%20Pro%20Wrestling%20-%20Queen%27s%20Special.zip|Super Fire Pro Wrestling - Queen's Special|2.3M
Super%20Fire%20Pro%20Wrestling%20X%20Premium.zip|Super Fire Pro Wrestling X Premium|711.5K
Super%20Gachapon%20World%20-%20SD%20Gundam%20X.zip|Super Gachapon World - SD Gundam X|151.3K
Super%20Game%20Boy%20%28UE%29%20%28V1.2%29%20%5B%21%5D.zip|Super Game Boy (UE) (V1.2) [!]|655.2K
Super%20Ghouls%20%27N%20Ghosts%20%28U%29%20%5B%21%5D.zip|Super Ghouls 'N Ghosts (U) [!]|652.4K
Super%20Ghouls%20%27N%20Ghosts%20%28USA%2C%20Europe%29%20%28Virtual%20Console%2C%20Classic%20Mini%2C%20Switch%20Online%29.zip|Super Ghouls 'N Ghosts (USA, Europe) (Virtual Console, Classic Mini, Switch Online)|504.2K
Super%20Goal%21%20%28U%29.zip|Super Goal! (U)|271.3K
Super%20Goal%21%202%20%28U%29.zip|Super Goal! 2 (U)|736.7K
Super%20Godzilla%20%28U%29.zip|Super Godzilla (U)|802.2K
Super%20Gussun%20Oyoyo%202.zip|Super Gussun Oyoyo 2|807.8K
Super%20High%20Impact%20%28U%29.zip|Super High Impact (U)|355.9K
Super%20James%20Pond%20%28U%29.zip|Super James Pond (U)|950.6K
Super%20Mario%20All-Stars%20%28U%29%20%5B%21%5D.zip|Super Mario All-Stars (U) [!]|948.6K
Super%20Mario%20All-Stars%20%28USA%29%20%28Wii%29.zip|Super Mario All-Stars (USA) (Wii)|948.6K
Super%20Mario%20All-Stars%20%28USA%2C%20Europe%29%20%28Switch%20Online%29.zip|Super Mario All-Stars (USA, Europe) (Switch Online)|1.3M
Super%20Mario%20All-Stars%20%2B%20Super%20Mario%20World%20%28U%29%20%5B%21%5D.zip|Super Mario All-Stars + Super Mario World (U) [!]|345.8K
Super%20Mario%20Kart%20%28U%29%20%5B%21%5D.zip|Super Mario Kart (U) [!]|2.6M
Super%20Mario%20RPG%20-%20Legend%20of%20the%20Seven%20Stars%20%28U%29%20%5B%21%5D.zip|Super Mario RPG - Legend of the Seven Stars (U) [!]|79.9K
Super%20Mario%20War%20HOL%20%28Hack%29.zip|Super Mario War HOL (Hack)|339.1K
Super%20Mario%20World%20%28U%29%20%5B%21%5D.zip|Super Mario World (U) [!]|337.7K
Super%20Mario%20World%20%28USA%2C%20Europe%29%20%28Virtual%20Console%2C%20Classic%20Mini%2C%20Switch%20Online%29.zip|Super Mario World (USA, Europe) (Virtual Console, Classic Mini, Switch Online)|1.2M
Super%20Mario%20World%202%20-%20Yoshi%27s%20Island%20%28U%29%20%28M3%29%20%28V1.1%29.zip|Super Mario World 2 - Yoshi's Island (U) (M3) (V1.1)|1.5M
Super%20Metroid%20%28JU%29%20%5B%21%5D.zip|Super Metroid (JU) [!]|1.5M
Super%20Metroid%20%28USA%2C%20Europe%29%20%28En%2CJa%29%20%28Virtual%20Console%2C%20Classic%20Mini%2C%20Switch%20Online%29.zip|Super Metroid (USA, Europe) (En,Ja) (Virtual Console, Classic Mini, Switch Online)|498.0K
Super%20NES%20Super%20Scope%206%20%28U%29%20%5B%21%5D.zip|Super NES Super Scope 6 (U) [!]|512.6K
Super%20Ninja%20Boy%20%28U%29.zip|Super Ninja Boy (U)|493.1K
Super%20Noah%27s%20Ark%203D%20%28U%29%20%5B%21%5D.zip|Super Noah's Ark 3D (U) [!]|578.3K
Super%20Nova%20%28U%29.zip|Super Nova (U)|223.6K
Super%20Off%20Road%20%28U%29%20%5B%21%5D.zip|Super Off Road (U) [!]|670.1K
Super%20Off%20Road%20-%20The%20Baja%20%28U%29.zip|Super Off Road - The Baja (U)|409.4K
Super%20Pinball%20-%20Behind%20the%20Mask%20%28U%29%20%5B%21%5D.zip|Super Pinball - Behind the Mask (U) [!]|446.6K
Super%20Play%20Action%20Football%20%28U%29%20%5B%21%5D.zip|Super Play Action Football (U) [!]|1.4M
Super%20Punch-Out%21%21%20%28U%29%20%5B%21%5D.zip|Super Punch-Out!! (U) [!]|576.7K
Super%20Putty%20%28U%29.zip|Super Putty (U)|1.2M
Super%20Puyo%20Puyo%20Tsuu.zip|Super Puyo Puyo Tsuu|403.6K
Super%20R-Type%20%28U%29%20%5B%21%5D.zip|Super R-Type (U) [!]|670.2K
Super%20R.B.I.%20Baseball%20%28U%29.zip|Super R.B.I. Baseball (U)|566.1K
Super%20Shadow%20of%20the%20Beast%20%28U%29.zip|Super Shadow of the Beast (U)|392.3K
Super%20Slapshot%20%28U%29.zip|Super Slapshot (U)|365.7K
Super%20Smash%20T.V.%20%28U%29.zip|Super Smash T.V. (U)|253.1K
Super%20Soccer%20%28U%29.zip|Super Soccer (U)|240.6K
Super%20Soccer%20Champ%20%28U%29%20%5B%21%5D.zip|Super Soccer Champ (U) [!]|345.8K
Super%20Solitaire%20%28U%29.zip|Super Solitaire (U)|10.7K
Super%20Star%20Force%20%28U%29%20%5Bt1S%5D.zip|Super Star Force (U) [t1S]|854.0K
Super%20Star%20Wars%20%28U%29%20%28V1.1%29%20%5B%21%5D.zip|Super Star Wars (U) (V1.1) [!]|1.6M
Super%20Star%20Wars%20-%20Return%20of%20the%20Jedi%20%28U%29%20%28V1.1%29%20%5B%21%5D.zip|Super Star Wars - Return of the Jedi (U) (V1.1) [!]|1.2M
Super%20Star%20Wars%20-%20The%20Empire%20Strikes%20Back%20%28U%29%20%28V1.1%29%20%5B%21%5D.zip|Super Star Wars - The Empire Strikes Back (U) (V1.1) [!]|2.7M
Super%20Street%20Fighter%20II%20%28USA%29%20%28Rev%201%29%20%28Virtual%20Console%29.zip|Super Street Fighter II (USA) (Rev 1) (Virtual Console)|2.7M
Super%20Street%20Fighter%20II%20-%20The%20New%20Challengers%20%28U%29.zip|Super Street Fighter II - The New Challengers (U)|663.9K
Super%20Strike%20Eagle%20%28U%29%20%5B%21%5D.zip|Super Strike Eagle (U) [!]|259.5K
Super%20Tennis%20%28U%29%20%5B%21%5D.zip|Super Tennis (U) [!]|258.1K
Super%20Tennis%20%28USA%29%20%28Arcade%29.zip|Super Tennis (USA) (Arcade)|331.1K
Super%20Troll%20Islands%20%28U%29.zip|Super Troll Islands (U)|390.5K
Super%20Turrican%20%28U%29.zip|Super Turrican (U)|1.6M
Super%20Turrican%202%20%28U%29%20%5B%21%5D.zip|Super Turrican 2 (U) [!]|280.4K
Super%20Ultra%20Baseball%202.zip|Super Ultra Baseball 2|674.0K
Super%20Valis%20IV%20%28U%29.zip|Super Valis IV (U)|546.4K
Super%20Widget%20%28U%29.zip|Super Widget (U)|512.2K
Suzuka%208%20Hours%20%28U%29.zip|Suzuka 8 Hours (U)|473.7K
Sydney%20Hunter%20and%20the%20Caverns%20of%20Death.zip|Sydney Hunter and the Caverns of Death|851.8K
Syndicate%20%28U%29.zip|Syndicate (U)|682.7K
T2%20-%20The%20Arcade%20Game%20%28U%29.zip|T2 - The Arcade Game (U)|297.0K
TKO%20Super%20Championship%20Boxing%20%28U%29.zip|TKO Super Championship Boxing (U)|933.8K
TNN%20Bass%20Tournament%20of%20Champions%20%28U%29.zip|TNN Bass Tournament of Champions (U)|2.5M
Tactics%20Ogre%20-%20Let%20Us%20Cling%20Together.zip|Tactics Ogre - Let Us Cling Together|4.4M
Tales%20of%20Phantasia%20%28ENG%29%20%23%20SNES.zip|Tales of Phantasia (ENG) # SNES|4.3M
Tales%20of%20Phantasia.zip|Tales of Phantasia|575.1K
Taz-Mania%20%28U%29%20%5B%21%5D.zip|Taz-Mania (U) [!]|967.8K
Tecmo%20Super%20Baseball%20%28U%29.zip|Tecmo Super Baseball (U)|678.4K
Tecmo%20Super%20Bowl%20%28U%29%20%5B%21%5D.zip|Tecmo Super Bowl (U) [!]|877.0K
Tecmo%20Super%20Bowl%20II%20-%20Special%20Edition%20%28U%29.zip|Tecmo Super Bowl II - Special Edition (U)|933.2K
Tecmo%20Super%20Bowl%20III%20-%20Final%20Edition%20%28U%29%20%5B%21%5D.zip|Tecmo Super Bowl III - Final Edition (U) [!]|583.0K
Tecmo%20Super%20NBA%20Basketball%20%28U%29.zip|Tecmo Super NBA Basketball (U)|1.6M
Teenage%20Mutant%20Ninja%20Turtles%20-%20Tournament%20Fighters%20%28U%29.zip|Teenage Mutant Ninja Turtles - Tournament Fighters (U)|790.0K
Teenage%20Mutant%20Ninja%20Turtles%20IV%20-%20Turtles%20in%20Time%20%28U%29%20%5B%21%5D.zip|Teenage Mutant Ninja Turtles IV - Turtles in Time (U) [!]|769.4K
Tekken%202.zip|Tekken 2|1.1M
Tenchi%20Muyou%21%20-%20Game%20Hen.zip|Tenchi Muyou! - Game Hen|1.2M
Tenshi%20no%20Uta%20-%20Shiroki%20Tsubasa%20no%20Inori.zip|Tenshi no Uta - Shiroki Tsubasa no Inori|716.7K
Terminator%202%20-%20Judgment%20Day%20%28U%29%20%5B%21%5D.zip|Terminator 2 - Judgment Day (U) [!]|660.3K
Terminator%2C%20The%20%28U%29.zip|Terminator, The (U)|498.2K
Test%20Drive%20II%20-%20The%20Duel%20%28U%29%20%2824291%29.zip|Test Drive II - The Duel (U) (24291)|224.7K
Tetris%20%26%20Dr.%20Mario%20%28U%29%20%5B%21%5D.zip|Tetris & Dr. Mario (U) [!]|663.9K
Tetris%202%20%28U%29%20%28V1.1%29%20%5B%21%5D.zip|Tetris 2 (U) (V1.1) [!]|716.2K
Tetris%20Attack%20%28U%29%20%5B%21%5D.zip|Tetris Attack (U) [!]|778.4K
Thomas%20the%20Tank%20Engine%20and%20Friends%20%28U%29%20%5B%21%5D.zip|Thomas the Tank Engine and Friends (U) [!]|636.7K
Thunder%20Spirits%20%28U%29%20%5B%21%5D.zip|Thunder Spirits (U) [!]|1.0M
Tick%2C%20The%20%28U%29%20%5B%21%5D.zip|Tick, The (U) [!]|661.3K
Time%20Trax%20%28U%29.zip|Time Trax (U)|524.7K
TimeSlip%20%28U%29%20%5B%21%5D.zip|TimeSlip (U) [!]|1.3M
Timecop%20%28U%29%20%5B%21%5D.zip|Timecop (U) [!]|1.0M
Timon%20%26%20Pumbaa%27s%20Jungle%20Games%20%28U%29%20%5B%21%5D.zip|Timon & Pumbaa's Jungle Games (U) [!]|1.1M
Tin%20Star%20%28U%29%20%5B%21%5D.zip|Tin Star (U) [!]|846.8K
Tiny%20Toon%20Adventures%20-%20Buster%20Busts%20Loose%21%20%28U%29%20%5B%21%5D.zip|Tiny Toon Adventures - Buster Busts Loose! (U) [!]|834.6K
Tiny%20Toon%20Adventures%20-%20Wacky%20Sports%20Challenge%20%28U%29.zip|Tiny Toon Adventures - Wacky Sports Challenge (U)|296.6K
Tom%20%26%20Jerry%20%28U%29.zip|Tom & Jerry (U)|524.0K
Tony%20Meola%27s%20Sidekicks%20Soccer%20%28U%29.zip|Tony Meola's Sidekicks Soccer (U)|307.0K
Top%20Gear%20%28U%29%20%5B%21%5D.zip|Top Gear (U) [!]|621.4K
Top%20Gear%202%20%28U%29%20%5B%21%5D.zip|Top Gear 2 (U) [!]|763.7K
Top%20Gear%203000%20%28U%29%20%5B%21%5D.zip|Top Gear 3000 (U) [!]|778.5K
Torneko%20no%20Daibouken%20-%20Fushigi%20no%20Dungeon.zip|Torneko no Daibouken - Fushigi no Dungeon|644.4K
Total%20Carnage%20%28U%29%20%5B%21%5D.zip|Total Carnage (U) [!]|2.8M
Toy%20Story%20%28U%29%20%5B%21%5D.zip|Toy Story (U) [!]|477.5K
Toys%20%28U%29%20%5B%21%5D.zip|Toys (U) [!]|2.1M
Treasure%20Hunter%20G.zip|Treasure Hunter G|396.9K
Troddlers%20%28U%29%20%5B%21%5D.zip|Troddlers (U) [!]|945.4K
Troy%20Aikman%20NFL%20Football%20%28U%29%20%5B%21%5D.zip|Troy Aikman NFL Football (U) [!]|1.5M
True%20Lies%20%28U%29%20%5B%21%5D.zip|True Lies (U) [!]|1.1M
Tuff%20E%20Nuff%20%28U%29%20%5B%21%5D.zip|Tuff E Nuff (U) [!]|764.2K
Turn%20and%20Burn%20-%20No-Fly%20Zone%20%28U%29%20%5B%21%5D.zip|Turn and Burn - No-Fly Zone (U) [!]|715.9K
TwinBee%20-%20Rainbow%20Bell%20Adventure.zip|TwinBee - Rainbow Bell Adventure|746.9K
Twisted%20Tales%20of%20Spike%20McFang%2C%20The%20%28U%29.zip|Twisted Tales of Spike McFang, The (U)|557.8K
U.N.%20Squadron%20%28U%29%20%5B%21%5D.zip|U.N. Squadron (U) [!]|722.1K
Uchuu%20no%20Kishi%20-%20Tekkaman%20Blade.zip|Uchuu no Kishi - Tekkaman Blade|653.1K
Ultima%20-%20Runes%20of%20Virtue%20II%20%28U%29%20%5B%21%5D.zip|Ultima - Runes of Virtue II (U) [!]|661.2K
Ultima%20VI%20-%20The%20False%20Prophet%20%28U%29.zip|Ultima VI - The False Prophet (U)|581.4K
Ultima%20VII%20-%20The%20Black%20Gate%20%28U%29.zip|Ultima VII - The Black Gate (U)|1.0M
Ultimate%20Fighter%20%28U%29.zip|Ultimate Fighter (U)|3.3M
Ultimate%20Mortal%20Kombat%203%20%28U%29.zip|Ultimate Mortal Kombat 3 (U)|225.9K
Ultra%20Baseball%20Jitsumeiban.zip|Ultra Baseball Jitsumeiban|332.8K
Ultraman%20-%20Towards%20the%20Future%20%28U%29%20%5B%21%5D.zip|Ultraman - Towards the Future (U) [!]|631.9K
Umihara%20Kawase.zip|Umihara Kawase|479.6K
Uncharted%20Waters%20%28U%29.zip|Uncharted Waters (U)|1.2M
Uncharted%20Waters%20-%20New%20Horizons%20%28U%29.zip|Uncharted Waters - New Horizons (U)|1.4M
Unholy%20Night%20-%20The%20Darkness%20Hunter.zip|Unholy Night - The Darkness Hunter|1.0M
Uniracers%20%28U%29%20%5B%21%5D.zip|Uniracers (U) [!]|273.4K
Universal%20Soldier%20%28U%29.zip|Universal Soldier (U)|841.4K
Untouchables%2C%20The%20%28U%29.zip|Untouchables, The (U)|1,016.9K
Urban%20Strike%20%28U%29%20%5B%21%5D.zip|Urban Strike (U) [!]|357.7K
Utopia%20-%20The%20Creation%20of%20a%20Nation%20%28U%29%20%5B%21%5D.zip|Utopia - The Creation of a Nation (U) [!]|745.0K
Vegas%20Stakes%20%28U%29%20%5B%21%5D.zip|Vegas Stakes (U) [!]|1.5M
Virtual%20Bart%20%28U%29%20%5B%21%5D.zip|Virtual Bart (U) [!]|558.4K
Virtual%20Soccer%20%28U%29%20%28NG-Dump%20Known%29.zip|Virtual Soccer (U) (NG-Dump Known)|323.0K
Vortex%20%28U%29%20%5B%21%5D.zip|Vortex (U) [!]|1.0M
WCW%20Super%20Brawl%20Wrestling%20%28U%29%20%5B%21%5D.zip|WCW Super Brawl Wrestling (U) [!]|2.4M
WWF%20Raw%20%28U%29%20%5B%21%5D.zip|WWF Raw (U) [!]|1.6M
WWF%20Royal%20Rumble%20%28U%29.zip|WWF Royal Rumble (U)|742.9K
WWF%20Super%20WrestleMania%20%28U%29%20%5B%21%5D.zip|WWF Super WrestleMania (U) [!]|2.4M
WWF%20WrestleMania%20-%20The%20Arcade%20Game%20%28U%29%20%5B%21%5D.zip|WWF WrestleMania - The Arcade Game (U) [!]|670.8K
Waialae%20Country%20Club%20%28U%29.zip|Waialae Country Club (U)|854.4K
War%202410%20%28U%29.zip|War 2410 (U)|445.0K
War%203010%20-%20The%20Revolution%20%28U%29.zip|War 3010 - The Revolution (U)|592.7K
Wario%27s%20Woods%20%28U%29%20%5B%21%5D.zip|Wario's Woods (U) [!]|1.3M
Warlock%20%28U%29%20%5B%21%5D.zip|Warlock (U) [!]|451.5K
WarpSpeed%20%28U%29%20%5B%21%5D.zip|WarpSpeed (U) [!]|1.1M
Wayne%20Gretzky%20and%20the%20NHLPA%20All-Stars%20%28U%29%20%5B%21%5D.zip|Wayne Gretzky and the NHLPA All-Stars (U) [!]|763.1K
Wayne%27s%20World%20%28U%29%20%5B%21%5D.zip|Wayne's World (U) [!]|599.6K
We%27re%20Back%21%20-%20A%20Dinosaur%27s%20Story%20%28U%29.zip|We're Back! - A Dinosaur's Story (U)|2.1M
Weapon%20Lord%20%28U%29%20%5B%21%5D.zip|Weapon Lord (U) [!]|312.6K
Wheel%20of%20Fortune%20%28U%29.zip|Wheel of Fortune (U)|346.5K
Wheel%20of%20Fortune%20-%20Deluxe%20Edition%20%28U%29.zip|Wheel of Fortune - Deluxe Edition (U)|757.5K
Where%20in%20Time%20is%20Carmen%20Sandiego%20%28U%29%20%5B%21%5D.zip|Where in Time is Carmen Sandiego (U) [!]|671.6K
Where%20in%20the%20World%20is%20Carmen%20Sandiego%20%28U%29.zip|Where in the World is Carmen Sandiego (U)|558.1K
Whizz%20%28U%29%20%5B%21%5D.zip|Whizz (U) [!]|638.8K
Wicked%2018%20Golf%20%28U%29.zip|Wicked 18 Golf (U)|692.2K
Wild%20Guns%20%28U%29.zip|Wild Guns (U)|400.8K
WildSnake%20%28U%29%20%5B%21%5D.zip|WildSnake (U) [!]|800.0K
Wing%20Commander%20%28U%29%20%5B%21%5D.zip|Wing Commander (U) [!]|798.3K
Wing%20Commander%20-%20The%20Secret%20Missions%20%28U%29.zip|Wing Commander - The Secret Missions (U)|284.2K
Wings%202%20-%20Aces%20High%20%28U%29%20%5B%21%5D.zip|Wings 2 - Aces High (U) [!]|507.3K
Winter%20Extreme%20Skiing%20and%20Snowboarding%20%28U%29%20%5B%21%5D.zip|Winter Extreme Skiing and Snowboarding (U) [!]|892.7K
Winter%20Olympic%20Games%20-%20Lillehammer%20%2794%20%28U%29%20%28M8%29.zip|Winter Olympic Games - Lillehammer '94 (U) (M8)|830.4K
Wizard%20of%20Oz%2C%20The%20%28U%29%20%5B%21%5D.zip|Wizard of Oz, The (U) [!]|1.4M
Wizardry%20I-II-III%20-%20Story%20of%20Llylgamyn.zip|Wizardry I-II-III - Story of Llylgamyn|847.1K
Wizardry%20V%20-%20Heart%20of%20the%20Maelstrom%20%28U%29%20%5B%21%5D.zip|Wizardry V - Heart of the Maelstrom (U) [!]|432.5K
Wolf%20Child%20%28U%29%20%5B%21%5D.zip|Wolf Child (U) [!]|548.7K
Wolfenstein%203D%20%28U%29.zip|Wolfenstein 3D (U)|1.2M
Wolverine%20-%20Adamantium%20Rage%20%28U%29%20%5B%21%5D.zip|Wolverine - Adamantium Rage (U) [!]|1.9M
Wonder%20Project%20J%20-%20Kikai%20no%20Shonen%20Pino.zip|Wonder Project J - Kikai no Shonen Pino|392.2K
Wordtris%20%28U%29%20%5B%21%5D.zip|Wordtris (U) [!]|737.2K
World%20Cup%20USA%2094%20%28U%29.zip|World Cup USA 94 (U)|1.3M
World%20Heroes%20%28U%29%20%5B%21%5D.zip|World Heroes (U) [!]|2.0M
World%20Heroes%202%20%28U%29%20%5B%21%5D.zip|World Heroes 2 (U) [!]|568.9K
World%20League%20Basketball%20%28UE%29%20%5B%21%5D.zip|World League Basketball (UE) [!]|230.4K
World%20League%20Soccer%20%28U%29%20%5B%21%5D.zip|World League Soccer (U) [!]|326.7K
World%20Soccer%2094%20-%20Road%20to%20Glory%20%28U%29.zip|World Soccer 94 - Road to Glory (U)|334.1K
X%20Zone%20%28U%29.zip|X Zone (U)|710.0K
X-Kaliber%202097%20%28U%29.zip|X-Kaliber 2097 (U)|1.3M
X-Men%20-%20Mutant%20Apocalypse%20%28U%29.zip|X-Men - Mutant Apocalypse (U)|1.1M
X-Men%20vs.%20Street%20Fighter.zip|X-Men vs. Street Fighter|638.6K
Xardion%20%28U%29%20%5B%21%5D.zip|Xardion (U) [!]|536.5K
Yogi%20Bear%20%28U%29%20%5B%21%5D.zip|Yogi Bear (U) [!]|283.1K
Yoshi%27s%20Cookie%20%28U%29.zip|Yoshi's Cookie (U)|619.2K
Yoshi%27s%20Safari%20%28U%29%20%5B%21%5D.zip|Yoshi's Safari (U) [!]|1.3M
Young%20Merlin%20%28U%29.zip|Young Merlin (U)|1.0M
Ys%204%20-%20Mask%20of%20the%20Sun%20%28ENG%29%20%23%20SNES.zip|Ys 4 - Mask of the Sun (ENG) # SNES|538.8K
Ys%20III%20-%20Wanderers%20from%20Ys%20%28U%29%20%5B%21%5D.zip|Ys III - Wanderers from Ys (U) [!]|1.0M
Ys%20IV%20-%20Mask%20of%20the%20Sun.zip|Ys IV - Mask of the Sun|2.2M
Ys%20V%20-%20Ushinawareta%20Suna%20no%20Miyako%20Kefin.zip|Ys V - Ushinawareta Suna no Miyako Kefin|375.5K
Yume%20Meikyuu%20-%20Kigurumi%20Daibouken.zip|Yume Meikyuu - Kigurumi Daibouken|1.2M
Zero%20the%20Kamikaze%20Squirrel%20%28U%29%20%5B%21%5D.zip|Zero the Kamikaze Squirrel (U) [!]|590.7K
Zombies%20Ate%20My%20Neighbors%20%28U%29%20%5B%21%5D.zip|Zombies Ate My Neighbors (U) [!]|752.0K
Zool%20%28U%29.zip|Zool (U)|304.0K
