pipedrmj|Pipe Dream (Japan)|1.0M
pipibibi|Pipi and Bibis - Whoopee!! (bootleg [Q])|565.1K
pipibibs|Pipi and Bibis - Whoopee!!|507.2K
piranha|Piranha|15.4K
piranhah|Piranha (hack)|13.9K
piranhao|Piranha (older)|15.3K
pirates|Pirates|3.3M
piratpet|Pirate Pete|39.1K
pisces|Pisces|14.1K
piscesb|Pisces (bootleg)|14.1K
pistoldm|Pistol Daimyo no Bouken (Japan)|669.6K
pitfall2|Pitfall II|62.7K
pitfallu|Pitfall II (not encrypted)|57.4K
pitfigh3|Pit Fighter (rev 3)|1.9M
pitfighb|Pit Fighter (bootleg)|1.9M
pitfighj|Pit Fighter (Japan, 2 players)|1.9M
pitfight|Pit Fighter (rev 4)|1.9M
pitnrun|Pit and Run|34.9K
pkladiel|Poker Ladies (Leprechaun)|802.4K
pkladies|Poker Ladies|789.6K
pktgaldj|Pocket Gal Deluxe (Japan v3.00)|2.1M
pktgaldx|Pocket Gal Deluxe (Euro v3.00)|2.1M
pkunwar|Penguin-Kun Wars (US)|47.6K
pkunwarj|Penguin-Kun Wars (Japan)|47.4K
platoon|Vs. Platoon|94.2K
playball|PlayBall! (prototype)|38.3K
plctr13b|Police Trainer (Rev 1.3B)|2.5M
plegends|Power Instinct Legends (USA)|16.6M
pleiadbl|Pleiads (bootleg)|16.8K
pleiadce|Pleiads (Centuri)|16.9K
pleiads|Pleiads (Tehkan)|16.8K
plgirls|Play Girls|236.3K
plgirls2|Play Girls 2|410.3K
plotting|Plotting (World)|69.9K
plumppop|Plump Pop (Japan)|217.1K
plusalph|Plus Alpha|990.9K
plygonet|Polygonet Commanders (ver UAA)|2.2M
pnickj|Pnickies (Japan 940608)|749.4K
pnyaa|Pochi and Nyaa|20.8M
poitto|Poitto!|1.0M
polaris|Polaris (set 1)|9.6K
polarisa|Polaris (set 2)|10.7K
polepos|Pole Position|68.3K
polepos1|Pole Position (Atari version 1)|58.3K
polepos2|Pole Position II|81.6K
poleposa|Pole Position (Atari version 2)|58.3K
poleps2a|Pole Position II (Atari)|67.5K
poleps2b|Pole Position II (bootleg)|67.9K
policeto|Police Trainer (Rev 1.1)|2.5M
policetr|Police Trainer (Rev 1.3)|2.5M
pollux|Pollux (set 1)|509.5K
polluxa|Pollux (set 2)|509.4K
polyplay|Poly-Play|26.5K
pompingw|Pomping World (Japan)|416.0K
ponchin|Mahjong Pon Chin Kan (Japan set 1)|1.8M
ponchina|Mahjong Pon Chin Kan (Japan set 2)|1.8M
ponpoko|Ponpoko|20.1K
ponpokov|Ponpoko (Venture Line)|17.0K
poolshrk|Poolshark|3.8K
pootan|Pootan|34.0K
pooyan|Pooyan|33.9K
pooyans|Pooyan (Stern)|33.7K
popbounc|Pop 'n Bounce / Gapporin|3.5M
popeye|Popeye (revision D)|39.7K
popeyebl|Popeye (bootleg)|38.3K
popeyef|Popeye (revision F)|39.8K
popeyeu|Popeye (revision D not protected)|39.7K
popflama|Pop Flamer (not protected)|19.7K
popflamb|Pop Flamer (hack[Q])|19.7K
popflame|Pop Flamer (protected)|19.7K
popnpop|Pop 'N Pop (World)|5.4M
popnpopj|Pop 'N Pop (Japan)|5.4M
popnpopu|Pop 'N Pop (US)|5.4M
popper|Popper|27.1K
porky|Porky|18.0K
portman|Port Man|16.3K
portrait|Portraits|51.7K
potogold|Pot of Gold|20.8K
potopoto|Poto Poto (Japan)|225.6K
poundfor|Pound for Pound (World)|990.2K
poundfou|Pound for Pound (US)|990.2K
pow|P.O.W. - Prisoners of War (US)|787.3K
powerdrv|Power Drive|190.6K
powerina|Power Instinct (USA bootleg) (set 2)|6.7M
powerins|Power Instinct (USA bootleg) (set 1)|3.8M
powj|Datsugoku - Prisoners of War (Japan)|787.4K
powrplay|Power Play|93.5K
prehisle|Prehistoric Isle in 1930 (World)|677.2K
prehislu|Prehistoric Isle in 1930 (US)|678.6K
preisle2|Prehistoric Isle 2|52.7M
prikura|Princess Clara Daisakusen|7.4M
primella|Primella|304.8K
primglex|Prime Goal EX (PG1-VER.A)|9.4M
primrag2|Primal Rage 2|562.6K
primraga|Primal Rage (version 2.0)|22.9M
primrage|Primal Rage (version 2.3)|23.2M
prmrsocj|Premier Soccer (Japan ver. JAB)|2.7M
prmrsocr|Premier Soccer (Europe ver. EAB)|2.7M
prmtmfgo|Prime Time Fighter (US old version)|6.4M
prmtmfgt|Prime Time Fighter (US new version)|6.4M
profpac|Professor PacMan|131.9K
progear|Progear (USA 010117)|13.7M
progearj|Progear No Arashi (Japan 010117)|13.7M
progress|Progress|33.7K
propcycl|Prop Cycle (Rev PR2 Ver.A)|16.8M
prosoccr|Pro Soccer|33.0K
prosport|Prosport|55.6K
psailor1|Bishoujo Janshi Pretty Sailor 18-kin (Japan)|860.1K
psailor2|Bishoujo Janshi Pretty Sailor 2 (Japan)|733.2K
psoldier|Perfect Soldiers (Japan)|4.5M
pspikes|Power Spikes (World)|1.4M
pspikes2|Power Spikes II|4.4M
pspikesk|Power Spikes (Korea)|1.4M
pstadium|Mahjong Panic Stadium (Japan)|408.4K
psurge|Power Surge|19.2K
psychic5|Psychic 5|138.7K
psychos|Psycho Soldier (US)|656.9K
psychosj|Psycho Soldier (Japan)|670.7K
psyforce|Psychic Force (JAPAN)|5.5M
ptblank|Point Blank|4.8M
pturn|Parallel Turn|43.4K
puchicar|Puchi Carat (Japan)|8.6M
puckman|PuckMan (Japan set 1)|13.7K
puckmana|PuckMan (Japan set 2)|13.9K
puckmod|PuckMan (harder[Q])|13.7K
puckpkmn|Puckman Pockimon|950.3K
pulirula|PuLiRuLa (World)|2.2M
pulirulj|PuLiRuLa (Japan)|2.2M
pulsar|Pulsar|12.7K
pulstar|Pulstar|18.5M
punchout|Punch-Out!!|159.6K
punisher|The Punisher (World 930422)|3.9M
punishrj|The Punisher (Japan 930422)|3.8M
punishru|The Punisher (US 930422)|3.9M
punkshot|Punk Shot (US 4 Players)|1.1M
punksht2|Punk Shot (US 2 Players)|1.1M
punkshtj|Punk Shot (Japan 2 Players)|1.1M
pururun|Pururun|953.1K
pushman|Pushman|146.7K
puyopuy2|Puyo Puyo 2 (Japan)|1.0M
puyopuya|Puyo Puyo (Japan) (Rev A)|452.8K
puyopuyb|Puyo Puyo (English) (bootleg)|454.0K
puyopuyo|Puyo Puyo (Japan)|452.7K
puyosun|Puyo Puyo Sun|23.0M
puzlclub|Puzzle Club (Japan prototype)|280.9K
puzldama|Taisen Puzzle-dama (ver JAA)|5.2M
puzloopj|Puzz Loop (Japan)|5.9M
puzloopu|Puzz Loop (USA)|6.0M
puzlstar|Puzzle Star|7.7M
puzzldpr|Puzzle De Pon! R!|1.3M
puzzledp|Puzzle De Pon!|1.3M
puzzli|Puzzli|932.3K
puzzloop|Puzz Loop (Europe)|6.1M
puzznic|Puzznic (Japan)|127.5K
pwheelsj|Power Wheels (Japan)|4.5M
pwrgoal|Taito Power Goal (World)|9.7M
pwrinst2|Power Instinct 2 (USA)|14.4M
pyros|Pyros (US)|305.2K
pzlbowl|Puzzle De Bowling (Japan)|5.6M
pzloop2j|Puzz Loop 2 (Japan 010226)|10.9M
qad|Quiz and Dragons (US 920701)|1.0M
qadj|Quiz and Dragons (Japan 940921)|1.3M
qbert|Q*bert (US set 1)|25.3K
qbertjp|Q*bert (Japan)|26.3K
qbertqub|Q*bert's Qubes|45.7K
qberttst|Q*bert (early test version)|25.3K
qcrayon|Quiz Crayon Shinchan (Japan)|1.9M
qcrayon2|Crayon Shinchan Orato Asobo (Japan)|1.8M
qgakumon|Quiz Gakumon no Susume (Japan ver. JA2 Type L)|3.1M
qgh|Quiz Ghost Hunter|1.3M
qix|Qix (set 1)|22.5K
qix2|Qix II (Tournament)|22.4K
qixa|Qix (set 2)|17.5K
qixb|Qix (set 3)|19.8K
qjinsei|Quiz Jinsei Gekijoh (Japan)|1.9M
qmhayaku|Quiz-Mahjong Hayaku Yatteyo! (Japan)|479.5K
qndream|Quiz Nanairo Dreams: Nijiirochou no Kiseki (Japan 960826)|7.0M
qrouka|Quiz Rouka Ni Tattenasai|1.1M
qsangoku|Quiz Sangokushi (Japan)|867.9K
qsww|Quiz Syukudai wo Wasuremashita|1,000.1K
qtheater|Quiz Theater - 3tsu no Monogatari (Japan)|5.4M
qtono1|Quiz Tonosama no Yabou (Japan)|874.0K
qtono2|Quiz Tonosama no Yabou 2 Zenkoku-ban (Japan 950123)|1.9M
qtorimon|Quiz Torimonochou (Japan)|501.5K
quantum|Quantum (rev 2)|45.8K
quantum1|Quantum (rev 1)|45.8K
quantump|Quantum (prototype)|45.5K
quarterb|Quarterback|405.4K
quartet|Quartet (Rev A, 8751 315-5194)|321.5K
quartet2|Quartet 2 (8751 317-0010)|322.7K
quartetj|Quartet (8751 315-5194)|321.4K
quarth|Quarth (Japan)|125.3K
quartrba|Quarterback (set 2)|424.9K
quartt2j|Quartet 2 (unprotected)|323.1K
quester|Quester (Japan)|156.3K
quiz18k|Miyasu Nonki no Quiz 18-Kin|2.0M
quiz365|Quiz 365 (Hong Kong and Taiwan)|4.1M
quizchq|Quiz Channel Question (Ver 1.00) (Japan)|2.7M
quizchql|Quiz Channel Question (Ver 1.23) (Taiwan[Q])|3.1M
quizdai2|Quiz Meitantei Neo and Geo - Quiz Daisousa Sen part 2|3.9M
quizdais|Quiz Daisousa Sen - The Last Count Down|2.5M
quizdna|Quiz DNA no Hanran (Japan)|1.2M
quizf1|Quiz F-1 1,2finish|1.3M
quizhq|Quiz H.Q. (Japan)|601.7K
quizhuhu|Moriguchi Hiroko no Quiz de Hyuu!Hyuu! (Japan)|9.6M
quizkof|Quiz King of Fighters|8.8M
quizmeku|Quiz Mekurumeku Story|1.2M
quizmoon|Quiz Bisyoujo Senshi Sailor Moon - Chiryoku Tairyoku Toki no Un|22.0M
quizpani|Quiz Panicuru Fantasy|3.7M
quiztou|Nettou! Gekitou! Quiztou!! (Japan)|2.7M
quiztvqq|Quiz TV Gassyuukoku QandQ (Japan)|826.5K
qwak|Qwak (prototype)|16.3K
qzchikyu|Quiz Chikyu Bouei Gun (Japan)|1.5M
qzkklgy2|Quiz Kokology 2|1.7M
qzkklogy|Quiz Kokology|1.4M
qzquest|Quiz Quest - Hime to Yuusha no Monogatari (Japan)|1.4M
qzshowby|Quiz Sekai wa SHOW by shobai (Japan)|3.2M
r2dtank|R2D Tank|11.6K
rabbit|Rabbit|9.7M
rabiolep|Rabio Lepus (Japan)|489.6K
racedcb4|Race Drivin' (compact, British, rev 4)|749.8K
racedcg4|Race Drivin' (compact, German, rev 4)|749.8K
racedrb1|Race Drivin' (cockpit, British, rev 1)|780.4K
racedrb4|Race Drivin' (cockpit, British, rev 4)|795.2K
racedrc1|Race Drivin' (compact, rev 1)|737.6K
racedrc2|Race Drivin' (compact, rev 2)|737.6K
racedrc4|Race Drivin' (compact, rev 4)|748.9K
racedrcb|Race Drivin' (compact, British, rev 5)|750.2K
racedrcg|Race Drivin' (compact, German, rev 5)|750.1K
racedrg1|Race Drivin' (cockpit, German, rev 2)|781.1K
racedrg4|Race Drivin' (cockpit, German, rev 4)|795.5K
racedriv|Race Drivin' (cockpit, rev 5)|794.9K
racedrv1|Race Drivin' (cockpit, rev 1)|779.2K
racedrv2|Race Drivin' (cockpit, rev 2)|780.1K
racedrv3|Race Drivin' (cockpit, rev 3)|780.1K
racedrv4|Race Drivin' (cockpit, rev 4)|794.3K
racedrvb|Race Drivin' (cockpit, British, rev 5)|795.8K
racedrvc|Race Drivin' (compact, rev 5)|749.3K
racedrvg|Race Drivin' (cockpit, German, rev 5)|796.0K
racinfrc|Racin' Force (ver UAB)|8.8M
rackemup|Rack 'em Up|137.9K
racoon|Racoon World|2.8M
radarscp|Radar Scope|17.7K
radarzn1|Radar Zone (Rev.1)|20.1K
radarznt|Radar Zone (Tuni)|19.2K
radarzon|Radar Zone|20.3K
radm|Rad Mobile|4.4M
radr|Rad Rally|4.4M
radrad|Radical Radial|23.7K
raflesia|Rafflesia|78.7K
ragnagrd|Ragnagard / Shin-Oh-Ken|22.4M
ragtime|The Great Ragtime Show (Japan v1.5)|7.9M
ragtimea|The Great Ragtime Show (Japan v1.3)|7.9M
raiden|Raiden|870.0K
raiden2|Raiden 2|10.3M
raidena|Raiden (Alternate Hardware)|973.1K
raidenk|Raiden (Korea)|958.7K
raident|Raiden (Taiwan)|972.6K
raiders5|Raiders5|34.0K
raidrs5t|Raiders5 (Japan)|33.9K
raiga|Raiga - Strato Fighter (Japan)|747.7K
raimais|Raimais (Japan)|865.7K
rainbow|Rainbow Islands (new version)|434.9K
rainbowe|Rainbow Islands (Extra)|437.3K
rainbowo|Rainbow Islands (old version)|434.8K
rallybik|Rally Bike - Dash Yarou|369.1K
rallys|Rallys (bootleg[Q])|9.0K
rallyx|Rally X|13.3K
rallyxm|Rally X (Midway)|13.3K
rambo3|Rambo III (Europe set 1)|1.4M
rambo3a|Rambo III (US)|1.4M
rambo3ae|Rambo III (Europe set 2)|1.4M
rampage|Rampage (revision 3)|251.1K
rampage2|Rampage (revision 2)|252.8K
rampart|Rampart (Trackball)|899.5K
rampartj|Rampart (Japan, Joystick)|828.3K
ramprt2p|Rampart (Joystick)|937.9K
raphero|Rapid Hero|6.2M
rastan|Rastan (World)|511.6K
rastanu|Rastan (US set 1)|511.6K
rastanu2|Rastan (US set 2)|511.3K
rastsag2|Rastan Saga 2 (Japan)|1.3M
rastsaga|Rastan Saga (Japan)|512.2K
raveracw|Rave Racer (Rev. RV2, World)|13.5M
rayforce|Rayforce (US)|5.1M
rayforcj|Rayforce (Japan)|5.1M
raystorm|Ray Storm (JAPAN)|8.0M
razmataz|Razzmatazz|50.1K
rbff1|Real Bout Fatal Fury / Real Bout Garou Densetsu|23.6M
rbff2|Real Bout Fatal Fury 2 - The Newcomers / Real Bout Garou Densetsu 2 - The Newcomers (set 1)|30.1M
rbff2a|Real Bout Fatal Fury 2 - The Newcomers / Real Bout Garou Densetsu 2 - The Newcomers (set 2)|30.1M
rbffspec|Real Bout Fatal Fury Special / Real Bout Garou Densetsu Special|24.3M
rbibb|Vs. Atari R.B.I. Baseball (set 1)|39.2K
rbibba|Vs. Atari R.B.I. Baseball (set 2)|39.3K
rbtapper|Tapper (Root Beer)|89.8K
rckman2j|Rockman 2: The Power Fighters (Japan 960708)|7.9M
rdaction|Rad Action|216.6K
reactor|Reactor|26.6K
realbrk|Billiard Academy Real Break (Japan)|8.3M
recordbr|Recordbreaker (World)|1.1M
redalert|Red Alert|37.3K
redbaron|Red Baron|15.4K
redclash|Red Clash|11.5K
redclask|Red Clash (Kaneko)|13.3K
redhawk|Red Hawk (US)|810.7K
redlin2p|Redline Racer (2 players)|218.6K
redrobin|Red Robin|33.9K
redufo|Defend the Terra Attack on the Red UFO|10.9K
regulus|Regulus (New Ver.)|75.7K
reguluso|Regulus (Old Ver.)|75.5K
regulusu|Regulus (not encrypted)|69.9K
reikaids|Reikai Doushi (Japan)|2.2M
relief|Relief Pitcher (set 1)|2.1M
relief2|Relief Pitcher (set 2)|2.1M
renaiclb|Mahjong Ren-ai Club (Japan)|719.4K
renegade|Renegade (US)|367.5K
repulse|Repulse|81.4K
rescraid|Rescue Raider|86.4K
rescrdsa|Rescue Raider (Stand-Alone)|86.3K
rescue|Rescue|16.5K
retofin1|Return of the Invaders (bootleg set 1)|46.4K
retofin2|Return of the Invaders (bootleg set 2)|46.4K
retofinv|Return of the Invaders|47.0K
revx|Revolution X (Rev. 1.0 6-16-94)|14.9M
rezon|Rezon|1.2M
rf2|Konami RF2 - Red Fighter|93.4K
ribbit|Ribbit!|710.3K
ridefgtj|Riding Fight (Japan)|4.5M
ridefgtu|Riding Fight (US)|4.5M
ridger2j|Ridge Racer 2 (Rev. RRS1, Japan)|7.2M
ridgeraj|Ridge Racer (Rev. RR1, Japan)|6.9M
ridhero|Riding Hero (set 1)|4.0M
ridheroh|Riding Hero (set 2)|4.0M
ridingf|Riding Fight (World)|4.5M
ridleofp|Riddle of Pythagoras (Japan)|81.6K
rimrck12|Rim Rockin' Basketball (V1.2)|901.4K
rimrck16|Rim Rockin' Basketball (V1.6)|901.5K
rimrck20|Rim Rockin' Basketball (V2.0)|895.0K
rimrockn|Rim Rockin' Basketball (V2.2)|894.9K
ringdest|Ring of Destruction: Slammasters II (Euro 940902)|12.7M
ringfgt|Ring Fighter (set 1)|31.0K
ringfgt2|Ring Fighter (set 2)|30.7K
ringkin2|Ring King (US set 2)|136.4K
ringkin3|Ring King (US set 3)|128.4K
ringking|Ring King (US set 1)|136.7K
ringohja|Ring no Ohja (Japan 2 Players ver. N)|1.3M
ringrage|Ring Rage (World)|5.3M
ringragj|Ring Rage (Japan)|5.3M
ringragu|Ring Rage (US)|5.3M
riot|Riot|1.3M
riotcity|Riot City|1.2M
ripcord|Rip Cord|5.8K
ripoff|Rip Off|7.2K
riskchal|Risky Challenge|1.3M
rjammer|Roller Jammer|90.7K
rmhaihai|Real Mahjong Haihai (Japan)|88.6K
rmhaihib|Real Mahjong Haihai [BET] (Japan)|88.9K
rmhaijin|Real Mahjong Haihai Jinji Idou Hen (Japan)|91.0K
rmhaisei|Real Mahjong Haihai Seichouhen (Japan)|114.5K
rmpgwt|Rampage - World Tour (rev 1.3)|12.8M
rmpgwt11|Rampage - World Tour (rev 1.1)|12.8M
roadblc1|Road Blasters (cockpit, rev 1)|521.8K
roadblcg|Road Blasters (cockpit, German, rev 1)|520.6K
roadblg1|Road Blasters (upright, German, rev 1)|520.9K
roadblg2|Road Blasters (upright, German, rev 2)|520.9K
roadbls1|Road Blasters (upright, rev 1)|522.1K
roadbls2|Road Blasters (upright, rev 2)|522.1K
roadbls3|Road Blasters (upright, rev 3)|521.9K
roadblsc|Road Blasters (cockpit, rev 2)|521.9K
roadblsg|Road Blasters (upright, German, rev 3)|520.7K
roadblst|Road Blasters (upright, rev 4)|521.9K
roadf|Road Fighter (set 1)|71.1K
roadf2|Road Fighter (set 2)|71.0K
roadriot|Road Riot 4WD|2.2M
roadrun1|Road Runner (rev 1)|479.8K
roadrun2|Road Runner (rev 1+)|479.7K
roadrunn|Road Runner (rev 2)|479.8K
robby|Robby Roto|27.3K
roboarmy|Robo Army|3.5M
robocop|Robocop (World revision 4)|394.0K
robocop2|Robocop 2 (World)|2.6M
robocopb|Robocop (World bootleg)|393.7K
robocopj|Robocop (Japan)|394.4K
robocopu|Robocop (US revision 1)|394.0K
robocopw|Robocop (World revision 3)|394.0K
robocp2j|Robocop 2 (Japan)|2.6M
robocp2u|Robocop 2 (US)|2.6M
robocpu0|Robocop (US revision 0)|393.9K
robokid|Atomic Robo-kid|606.9K
robokidj|Atomic Robo-kid (Japan)|606.9K
robotbwl|Robot Bowl|5.6K
robotron|Robotron (Solid Blue label)|34.8K
robotryo|Robotron (Yellow-Orange label)|34.8K
rockclim|Rock Climber|24.1K
rockmanj|Rockman - The Power Battle (CPS1 Japan 950922)|3.1M
rockn|Rock'n Tread (Japan)|50.3M
rockn2|Rock'n Tread 2 (Japan)|75.4M
rockn3|Rock'n 3 (Japan)|71.1M
rockn4|Rock'n 4 (Japan)|35.7M
rockna|Rock'n Tread (Japan, alternate)|50.3M
rockrage|Rock 'n Rage (World[Q])|284.6K
rockragj|Koi no Hotrock (Japan)|284.7K
rocnrope|Roc'n Rope|48.9K
rocnropk|Roc'n Rope (Kosuka)|48.9K
rodland|Rod-Land (World)|998.9K
rodlandj|Rod-Land (Japan)|1.0M
rodlndjb|Rod-Land (Japan bootleg)|982.1K
rohga|Rohga Armour Force (Asia-Europe v3.0)|4.0M
rohgah|Rohga Armour Force (Hong Kong v3.0)|4.0M
rohgau|Rohga Armour Force (US v1.0)|4.0M
roishtar|The Return of Ishtar|111.7K
rolcrush|Rolling Crush|2.2M
roldfrga|The Return of Lady Frog (set 2)|3.3M
roldfrog|The Return of Lady Frog|3.3M
rollace|Roller Aces (set 1)|44.6K
rollace2|Roller Aces (set 2)|46.2K
rollerg|Rollergames (US)|1.5M
rollergj|Rollergames (Japan)|1.5M
rollingc|Rolling Crash - Moon Base|13.7K
rompers|Rompers (Japan)|600.2K
romperso|Rompers (Japan old version)|600.2K
rongrong|Rong Rong (Germany)|1.9M
rotaryf|Rotary Fighter|5.3K
rotd|Rage of the Dragons|73.6M
rougien|Rougien|56.6K
roundup|Round-Up|17.3K
route16|Route 16|14.6K
route16a|Route 16 (set 2)|14.5K
route16b|Route 16 (bootleg)|14.4K
routex|Route X (bootleg)|14.8K
royalmah|Royal Mahjong (Japan)|16.8K
rpatrolb|River Patrol (bootleg)|22.5K
rpunch|Rabbit Punch (US)|491.3K
rranger|Rough Ranger (v2.0)|166.1K
rrreveng|Road Riot's Revenge (prototype)|5.0M
rrrevenp|Road Riot's Revenge (prototype alt)|5.0M
rsgun|Radiant Silvergun|7.0M
rshark|R-Shark|1.7M
rthun2|Rolling Thunder 2|1.9M
rthun2j|Rolling Thunder 2 (Japan)|1.9M
rthunder|Rolling Thunder (new version)|340.9K
rthundro|Rolling Thunder (old version)|335.6K
rtype|R-Type (Japan)|424.9K
rtype2|R-Type II|911.6K
rtype2j|R-Type II (Japan)|905.0K
rtypelej|R-Type Leo (Japan rev. D)|2.1M
rtypeleo|R-Type Leo (World rev. C)|2.1M
rtypepj|R-Type (Japan prototype)|425.1K
rtypeu|R-Type (US)|424.7K
rugrats|Rug Rats|31.4K
runark|Runark (Japan)|2.5M
runaway|Runaway (prototype)|18.6K
rundeep|Run Deep|269.4K
rungun|Run and Gun (World ver. EAA)|6.8M
rungun2|Run and Gun 2 (ver UAA)|17.6M
rungunu|Run and Gun (US ver. UAB)|6.2M
rushatck|Rush'n Attack|64.4K
rushcrsh|Rush and Crash (Japan)|345.2K
rushhero|Rushing Heroes (ver UAB)|17.8M
rvschool|Rival Schools (ASIA 971117)|26.9M
rygar|Rygar (US set 1)|226.1K
rygar2|Rygar (US set 2)|226.1K
rygarj|Argus no Senshi (Japan)|225.9K
ryorioh|Gourmet Battle Quiz Ryohrioh CooKing (Japan)|17.1M
ryouran|VS Mahjong Otome Ryouran|13.7M
ryujin|Ryu Jin (Japan)|1.5M
ryukendn|Ninja Ryukenden (Japan)|1.0M
ryukyu|Ryukyu|396.9K
s1945|Strikers 1945|5.2M
s1945ii|Strikers 1945 II|17.5M
s1945iii|Strikers 1945 III (World) - Strikers 1999 (Japan)|21.3M
s1945j|Strikers 1945 (Japan)|5.2M
s1945jn|Strikers 1945 (Japan, unprotected)|5.0M
s1945p|Strikers 1945 Plus|74.3M
sabotenb|Saboten Bombers (set 1)|2.8M
sabotnba|Saboten Bombers (set 2)|2.8M
sadari|Sadari|410.1K
safari|Safari|7.9K
safarir|Safari Rally (Japan)|6.1K
sailormn|Pretty Soldier Sailor Moon (95-03-22B)|13.6M
sailormo|Pretty Soldier Sailor Moon (95-03-22)|13.6M
sailorwr|Mahjong Sailor Wars-R [BET] (Japan)|942.6K
sailorws|Mahjong Sailor Wars (Japan)|919.3K
saiyugb1|Sai Yu Gou Ma Roku (Japan bootleg 1)|657.5K
saiyugb2|Sai Yu Gou Ma Roku (Japan bootleg 2)|657.3K
saiyugou|Sai Yu Gou Ma Roku (Japan)|656.7K
salamand|Salamander (version D)|264.9K
salamanj|Salamander (version J)|265.0K
salmndr2|Salamander 2 (ver JAA)|5.9M
samesam2|Same! Same! Same! (2P Ver.)|529.0K
samesame|Same! Same! Same!|528.4K
samsh5sp|Samurai Shodown V Special|79.9M
samsho|Samurai Shodown / Samurai Spirits|8.5M
samsho2|Samurai Shodown II / Shin Samurai Spirits - Haohmaru jigokuhen|14.4M
samsho3|Samurai Shodown III / Samurai Spirits - Zankurou Musouken|17.3M
samsho4|Samurai Shodown IV - Amakusa's Revenge / Samurai Spirits - Amakusa Kourin|22.2M
samsho5|Samurai Shodown V|80.0M
samurai|Samurai|11.8K
samuraia|Samurai Aces (World)|2.7M
sandor|Sando-R|15.1M
sandscrp|Sand Scorpion|903.1K
sarge|Sarge|82.1K
sarukani|Saru-Kani-Hamu-Zou (Japan)|3.3M
sassisu|Taisen Tanto-R Sashissu!!|10.6M
sasuke|Sasuke vs. Commander|14.2K
satansat|Satan of Saturn|15.5K
saturn|Saturn|29.9K
sauro|Sauro|131.9K
savagere|Savage Reign / Fu'un Mokushiroku - kakutou sousei|13.2M
savgbees|Savage Bees|72.9K
sbagman|Super Bagman|34.1K
sbagmans|Super Bagman (Stern)|34.1K
sbasebal|Super Champion Baseball (US)|759.8K
sbasketb|Super Basketball (version G)|64.9K
sbasketo|Super Basketball (version E)|64.9K
sbasketu|Super Basketball (not encrypted)|61.1K
sbbros|Super Buster Bros. (US)|620.3K
sbdk|Super Bike (DK conversion)|18.1K
sbishi|Super Bishi Bashi Championship (ver JAA, 2 Players)|2.5M
sbishik|Super Bishi Bashi Championship (ver KAA, 3 Players)|2.5M
sbm|Sonic Blast Man (Japan)|1.4M
sboblbob|Super Bobble Bobble|183.0K
sbomberb|Space Bomber (ver. B)|16.9M
sbowling|Strike Bowling|10.4K
sbrkout|Super Breakout|4.6K
sbugger|Space Bugger|11.5K
scandal|Scandal Mahjong (Japan 890213)|289.4K
scandalm|Scandal Mahjong [BET] (Japan 890217)|287.9K
scfinals|Super Cup Finals (World)|5.2M
schaser|Space Chaser|9.2K
schasrcv|Space Chaser (CV version)|9.1K
sci|Special Criminal Investigation (World set 1)|2.9M
scia|Special Criminal Investigation (World set 2)|2.9M
scion|Scion|49.6K
scionc|Scion (Cinematronics)|45.4K
sciu|Special Criminal Investigation (US)|2.9M
scobra|Super Cobra|20.2K
scobrab|Super Cobra (bootleg)|20.8K
scobras|Super Cobra (Stern)|20.6K
scobrase|Super Cobra (Sega)|20.6K
scontra|Super Contra|1.2M
scontraj|Super Contra (Japan)|1.2M
scorpnmc|Scorpion (Moon Cresta hardware)|22.0K
scramblb|Scramble (Galaxian hardware)|12.3K
scramble|Scramble|15.2K
scrambls|Scramble (Stern)|14.9K
scregg|Scrambled Egg|22.1K
screwloo|Screw Loose (prototype)|50.5K
scross|Stadium Cross (World)|9.3M
sctionza|Section Z (set 2)|194.3K
scudhamm|Scud Hammer|2.6M
sdgndmps|SD Gundam Psycho Salamander no Kyoui|1.4M
sdgndmrb|SD Gundam Sangokushi Rainbow Tairiku Senki|1.6M
sdi|SDI - Strategic Defense Initiative|313.9K
sdioj|SDI - Strategic Defense Initiative (Japan)|357.7K
sdodgeb|Super Dodge Ball / Kunio no Nekketsu Toukyuu Densetsu|7.4M
sdtennis|Super Doubles Tennis|23.3K
sdungeon|Space Dungeon|32.1K
seabass|Sea Bass Fishing|29.3M
searchar|SAR - Search And Rescue (World)|1.5M
seawolf|Sea Wolf|3.5K
seawolf2|Sea Wolf II|6.0K
secolove|Second Love (Japan 861201)|569.6K
secretab|Secret Agent (bootleg)|511.8K
secretag|Secret Agent (World)|548.2K
sectionz|Section Z (set 1)|194.3K
sectrzon|Sector Zone|24.8K
seganinj|Sega Ninja|91.4K
seganinu|Sega Ninja (not encrypted)|86.7K
seicross|Seicross|25.8K
seiha|Seiha (Japan 870725)|821.3K
seiham|Seiha [BET] (Japan 870723)|828.0K
selfeena|Sel Feena|909.2K
sengekij|Sengeki Striker (Japan)|14.2M
sengekis|Sengeki Striker (Asia)|14.3M
sengokh|Sengoku / Sengoku Denshou (set 2)|4.0M
sengokmj|Sengoku Mahjong (Japan)|437.7K
sengoku|Sengoku / Sengoku Denshou (set 1)|4.0M
sengoku2|Sengoku 2 / Sengoku Denshou 2|6.9M
sengoku3|Sengoku 3|43.3M
senjyo|Senjyo|58.2K
senknow|Sen-Know (Japan)|10.7M
sentetst|Sente Diagnostic Cartridge|9.5K
sercharu|SAR - Search And Rescue (US)|1.5M
